fecha,id_sesion,sesion_descripcion,fecha_inicio,ubicacion,id_proyecto,codigo_interno,dispositivo_descripcion,DS3231 [Grados celcius (°C)],Divisor de Voltaje [Voltaje (V)],Metadatos Estacion [ID (String)],Metadatos Estacion [Latitud (°)],Metadatos Estacion [Longitud (°)],Metadatos Estacion [Numero de envios (Numeral)],Metadatos Estacion [Registro SD (Bool)],PMS5003 [Grados celcius (°C)],PMS5003 [Humedad (%)],PMS5003 [Material particulado PM 1.0 (µg/m³)],PMS5003 [Material particulado PM 10 (µg/m³)],PMS5003 [Material particulado PM 2.5 (µg/m³)],SIM7600G [Intensidad señal telefónica (Adimensional)],SIM7600G [Latitud (°)],SIM7600G [Longitud (°)],SIM7600G [Satelites (int)],SIM7600G [Velocidad_km/h (km/h)]
2025-09-16T15:51:06,Sin sesión,,,,18,HIRIPRO-01,,36.25,0.0,1.0,-33.457504,-70.630074,2413.0,1.0,31.2,21.4,21.0,38.0,33.0,24.0,-33.457504,-70.630074,5.0,0.0
2025-09-16T15:51:09,Sin sesión,,,,18,HIRIPRO-01,,36.25,0.0,1.0,-33.457504,-70.630074,2414.0,1.0,31.2,21.5,22.0,38.0,33.0,24.0,-33.457504,-70.630074,6.0,0.0
2025-09-16T15:51:11,Sin sesión,,,,18,HIRIPRO-01,,36.25,0.0,1.0,-33.457504,-70.630074,2415.0,1.0,31.2,21.6,21.0,38.0,33.0,24.0,-33.457504,-70.630074,6.0,0.0
2025-09-16T15:51:14,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630074,2416.0,1.0,31.1,21.4,22.0,39.0,34.0,24.0,-33.457504,-70.630074,6.0,0.0
2025-09-16T15:51:17,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630074,2417.0,1.0,31.1,21.4,22.0,40.0,35.0,24.0,-33.457504,-70.630074,6.0,0.0
2025-09-16T15:51:20,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630074,2418.0,1.0,31.2,21.5,23.0,40.0,35.0,24.0,-33.457504,-70.630074,7.0,0.0
2025-09-16T15:51:24,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630074,2419.0,1.0,31.2,21.5,22.0,38.0,33.0,24.0,-33.457504,-70.630074,7.0,0.0
2025-09-16T15:51:27,Sin sesión,,,,18,HIRIPRO-01,,36.25,0.0,1.0,-33.457504,-70.630074,2420.0,1.0,31.2,21.4,23.0,39.0,35.0,27.0,-33.457504,-70.630074,6.0,0.0
2025-09-16T15:51:30,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630074,2421.0,1.0,31.2,21.5,22.0,38.0,34.0,27.0,-33.457504,-70.630074,5.0,0.0
2025-09-16T15:51:33,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630074,2422.0,1.0,31.2,21.6,21.0,39.0,34.0,27.0,-33.457504,-70.630074,6.0,0.0
2025-09-16T15:51:36,Sin sesión,,,,18,HIRIPRO-01,,36.25,0.0,1.0,-33.457504,-70.630074,2423.0,1.0,31.2,21.5,21.0,39.0,34.0,27.0,-33.457504,-70.630074,7.0,0.0
2025-09-16T15:51:39,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630074,2424.0,1.0,31.2,21.3,22.0,40.0,35.0,27.0,-33.457504,-70.630074,6.0,0.0
2025-09-16T15:51:42,Sin sesión,,,,18,HIRIPRO-01,,36.25,0.0,1.0,-33.457504,-70.630074,2425.0,1.0,31.2,21.4,22.0,39.0,35.0,27.0,-33.457504,-70.630074,6.0,0.0
2025-09-16T15:51:45,Sin sesión,,,,18,HIRIPRO-01,,36.25,0.0,1.0,-33.457504,-70.630074,2426.0,1.0,31.2,21.7,23.0,40.0,35.0,27.0,-33.457504,-70.630074,6.0,0.0
2025-09-16T15:51:48,Sin sesión,,,,18,HIRIPRO-01,,36.25,0.0,1.0,-33.457504,-70.630074,2427.0,1.0,31.2,21.4,23.0,40.0,35.0,27.0,-33.457504,-70.630074,8.0,0.0
2025-09-16T15:51:51,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630074,2428.0,1.0,31.1,21.4,22.0,39.0,35.0,27.0,-33.457504,-70.630074,8.0,0.0
2025-09-16T15:51:54,Sin sesión,,,,18,HIRIPRO-01,,36.25,0.0,1.0,-33.457504,-70.630074,2429.0,1.0,31.2,21.5,23.0,40.0,36.0,27.0,-33.457504,-70.630074,8.0,0.0
2025-09-16T15:51:57,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630074,2430.0,1.0,31.2,21.6,22.0,38.0,34.0,27.0,-33.457504,-70.630074,8.0,0.0
2025-09-16T15:52:00,Sin sesión,,,,18,HIRIPRO-01,,36.25,0.0,1.0,-33.457504,-70.630074,2431.0,1.0,31.2,21.5,23.0,39.0,35.0,27.0,-33.457504,-70.630074,7.0,0.0
2025-09-16T15:52:03,Sin sesión,,,,18,HIRIPRO-01,,36.25,0.0,1.0,-33.457504,-70.630074,2432.0,1.0,31.2,21.5,23.0,39.0,35.0,27.0,-33.457504,-70.630074,7.0,0.0
2025-09-16T15:52:06,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630074,2433.0,1.0,31.2,21.5,22.0,39.0,34.0,27.0,-33.457504,-70.630074,6.0,0.0
2025-09-16T15:52:09,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630074,2434.0,1.0,31.2,21.5,23.0,40.0,35.0,27.0,-33.457504,-70.630074,6.0,0.0
2025-09-16T15:52:12,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630074,2435.0,1.0,31.2,21.5,23.0,40.0,35.0,27.0,-33.457504,-70.630074,7.0,0.0
2025-09-16T15:52:15,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630074,2436.0,1.0,31.2,21.3,23.0,41.0,35.0,27.0,-33.457504,-70.630074,6.0,0.0
2025-09-16T15:52:18,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630074,2437.0,1.0,31.2,21.3,23.0,41.0,35.0,27.0,-33.457504,-70.630074,6.0,0.0
2025-09-16T15:52:21,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630074,2438.0,1.0,31.2,21.5,22.0,40.0,34.0,27.0,-33.457504,-70.630074,7.0,0.0
2025-09-16T15:52:24,Sin sesión,,,,18,HIRIPRO-01,,36.25,0.0,1.0,-33.457504,-70.630074,2439.0,1.0,31.2,21.6,23.0,41.0,35.0,27.0,-33.457504,-70.630074,7.0,0.0
2025-09-16T15:52:28,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630074,2440.0,1.0,31.2,21.4,22.0,40.0,34.0,25.0,-33.457504,-70.630074,7.0,0.0
2025-09-16T15:52:31,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630074,2441.0,1.0,31.2,21.4,22.0,40.0,34.0,25.0,-33.457504,-70.630074,6.0,0.0
2025-09-16T15:52:33,Sin sesión,,,,18,HIRIPRO-01,,36.25,0.0,1.0,-33.457504,-70.630066,2442.0,1.0,31.2,21.4,23.0,42.0,35.0,25.0,-33.457504,-70.630066,6.0,0.0
2025-09-16T15:52:36,Sin sesión,,,,18,HIRIPRO-01,,36.25,0.0,1.0,-33.457504,-70.630066,2443.0,1.0,31.2,21.4,23.0,41.0,35.0,25.0,-33.457504,-70.630066,6.0,0.0
2025-09-16T15:52:39,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630066,2444.0,1.0,31.2,21.2,22.0,40.0,34.0,25.0,-33.457504,-70.630066,6.0,0.0
2025-09-16T15:52:42,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630066,2445.0,1.0,31.2,21.4,21.0,40.0,34.0,25.0,-33.457504,-70.630066,6.0,0.0
2025-09-16T15:52:45,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630066,2446.0,1.0,31.2,21.6,22.0,40.0,35.0,25.0,-33.457504,-70.630066,7.0,0.0
2025-09-16T15:52:48,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630066,2447.0,1.0,31.2,21.6,22.0,40.0,35.0,25.0,-33.457504,-70.630066,4.0,0.0
2025-09-16T15:52:51,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630066,2448.0,1.0,31.2,21.5,22.0,40.0,35.0,25.0,-33.457504,-70.630066,4.0,0.0
2025-09-16T15:52:54,Sin sesión,,,,18,HIRIPRO-01,,36.25,0.0,1.0,-33.457504,-70.630066,2449.0,1.0,31.2,21.4,21.0,39.0,34.0,25.0,-33.457504,-70.630066,4.0,0.0
2025-09-16T15:52:57,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630066,2450.0,1.0,31.2,21.3,22.0,39.0,35.0,25.0,-33.457504,-70.630066,6.0,0.0
2025-09-16T15:53:00,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630066,2451.0,1.0,31.2,21.4,23.0,40.0,36.0,25.0,-33.457504,-70.630066,7.0,0.0
2025-09-16T15:53:04,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630066,2452.0,1.0,31.2,21.5,22.0,39.0,35.0,25.0,-33.457504,-70.630066,7.0,0.0
2025-09-16T15:53:07,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630066,2453.0,1.0,31.2,21.6,23.0,40.0,36.0,25.0,-33.457504,-70.630066,7.0,0.0
2025-09-16T15:53:10,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630066,2454.0,1.0,31.2,21.4,23.0,41.0,36.0,25.0,-33.457504,-70.630066,6.0,0.0
2025-09-16T15:53:13,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630066,2455.0,1.0,31.2,21.4,23.0,41.0,35.0,25.0,-33.457504,-70.630066,6.0,0.0
2025-09-16T15:53:16,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630066,2456.0,1.0,31.2,21.6,22.0,39.0,34.0,25.0,-33.457504,-70.630066,6.0,0.0
2025-09-16T15:53:19,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630066,2457.0,1.0,31.2,21.3,23.0,39.0,35.0,25.0,-33.457504,-70.630066,5.0,0.0
2025-09-16T15:53:22,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630066,2458.0,1.0,31.2,21.0,23.0,39.0,34.0,25.0,-33.457504,-70.630066,7.0,0.0
2025-09-16T15:53:25,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.4575,-70.630066,2459.0,1.0,31.2,21.4,23.0,39.0,35.0,25.0,-33.4575,-70.630066,7.0,0.0
2025-09-16T15:53:28,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.4575,-70.630066,2460.0,1.0,31.2,21.3,22.0,39.0,35.0,27.0,-33.4575,-70.630066,7.0,0.0
2025-09-16T15:53:31,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.4575,-70.630066,2461.0,1.0,31.2,21.5,23.0,41.0,36.0,27.0,-33.4575,-70.630066,7.0,0.0
2025-09-16T15:53:34,Sin sesión,,,,18,HIRIPRO-01,,36.25,0.0,1.0,-33.4575,-70.630066,2462.0,1.0,31.2,21.6,22.0,40.0,35.0,27.0,-33.4575,-70.630066,6.0,0.0
2025-09-16T15:53:37,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630058,2463.0,1.0,31.2,21.5,23.0,41.0,36.0,27.0,-33.457497,-70.630058,6.0,0.0
2025-09-16T15:53:40,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630058,2464.0,1.0,31.2,21.6,23.0,41.0,36.0,27.0,-33.457497,-70.630058,7.0,0.0
2025-09-16T15:53:43,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630058,2465.0,1.0,31.2,21.4,22.0,39.0,35.0,27.0,-33.457497,-70.630058,7.0,0.0
2025-09-16T15:53:46,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630058,2466.0,1.0,31.2,21.4,21.0,39.0,35.0,27.0,-33.457497,-70.630058,6.0,0.0
2025-09-16T15:53:49,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630058,2467.0,1.0,31.2,21.4,22.0,39.0,35.0,27.0,-33.457497,-70.630058,6.0,0.0
2025-09-16T15:53:52,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630058,2468.0,1.0,31.2,21.5,22.0,39.0,35.0,27.0,-33.457497,-70.630058,6.0,0.0
2025-09-16T15:53:55,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630058,2469.0,1.0,31.2,21.4,22.0,39.0,35.0,27.0,-33.457497,-70.630058,6.0,0.0
2025-09-16T15:53:58,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630058,2470.0,1.0,31.2,21.4,21.0,38.0,34.0,27.0,-33.457497,-70.630058,6.0,0.0
2025-09-16T15:54:01,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630058,2471.0,1.0,31.2,21.5,22.0,38.0,34.0,27.0,-33.457497,-70.630058,6.0,0.0
2025-09-16T15:54:04,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630058,2472.0,1.0,31.2,21.4,22.0,38.0,34.0,27.0,-33.457497,-70.630058,6.0,0.0
2025-09-16T15:54:07,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630058,2473.0,1.0,31.3,21.3,22.0,38.0,34.0,27.0,-33.457497,-70.630058,6.0,0.0
2025-09-16T15:54:10,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630058,2474.0,1.0,31.3,21.3,21.0,37.0,32.0,27.0,-33.457497,-70.630058,7.0,0.0
2025-09-16T15:54:13,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630058,2475.0,1.0,31.2,21.4,21.0,37.0,33.0,27.0,-33.457497,-70.630058,7.0,0.0
2025-09-16T15:54:16,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630051,2476.0,1.0,31.2,21.5,21.0,37.0,33.0,27.0,-33.457497,-70.630051,6.0,0.0
2025-09-16T15:54:19,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457493,-70.630051,2477.0,1.0,31.2,21.6,22.0,39.0,35.0,27.0,-33.457493,-70.630051,5.0,0.0
2025-09-16T15:54:22,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457493,-70.630051,2478.0,1.0,31.2,21.4,21.0,38.0,34.0,27.0,-33.457493,-70.630051,6.0,0.0
2025-09-16T15:54:25,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457493,-70.630051,2479.0,1.0,31.2,21.4,22.0,39.0,35.0,27.0,-33.457493,-70.630051,6.0,0.0
2025-09-16T15:54:28,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457493,-70.630051,2480.0,1.0,31.2,21.5,22.0,39.0,35.0,24.0,-33.457493,-70.630051,6.0,0.0
2025-09-16T15:54:31,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457493,-70.630051,2481.0,1.0,31.3,21.4,22.0,38.0,34.0,24.0,-33.457493,-70.630051,7.0,0.0
2025-09-16T15:54:34,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457493,-70.630051,2482.0,1.0,31.2,21.4,21.0,36.0,33.0,24.0,-33.457493,-70.630051,8.0,0.0
2025-09-16T15:54:37,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457493,-70.630051,2483.0,1.0,31.2,21.4,22.0,37.0,34.0,24.0,-33.457493,-70.630051,8.0,0.0
2025-09-16T15:54:40,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457493,-70.630051,2484.0,1.0,31.3,21.5,21.0,36.0,33.0,24.0,-33.457493,-70.630051,8.0,0.0
2025-09-16T15:54:43,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457493,-70.630051,2485.0,1.0,31.3,21.4,21.0,37.0,34.0,24.0,-33.457493,-70.630051,8.0,0.0
2025-09-16T15:54:46,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457493,-70.630051,2486.0,1.0,31.2,21.3,22.0,38.0,35.0,24.0,-33.457493,-70.630051,8.0,0.0
2025-09-16T15:54:49,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457493,-70.630051,2487.0,1.0,31.3,21.5,22.0,38.0,34.0,24.0,-33.457493,-70.630051,7.0,0.0
2025-09-16T15:54:52,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457493,-70.630051,2488.0,1.0,31.2,21.4,23.0,37.0,34.0,24.0,-33.457493,-70.630051,6.0,0.0
2025-09-16T15:54:56,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457493,-70.630051,2489.0,1.0,31.3,21.4,23.0,36.0,33.0,24.0,-33.457493,-70.630051,6.0,0.0
2025-09-16T15:54:59,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457493,-70.630051,2490.0,1.0,31.3,21.3,22.0,35.0,32.0,24.0,-33.457493,-70.630051,6.0,0.0
2025-09-16T15:55:02,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.4575,-70.630051,2491.0,1.0,31.3,21.2,23.0,36.0,33.0,24.0,-33.4575,-70.630051,7.0,0.0
2025-09-16T15:55:04,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.4575,-70.630051,2492.0,1.0,31.3,21.2,22.0,36.0,32.0,24.0,-33.4575,-70.630051,6.0,0.0
2025-09-16T15:55:08,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.4575,-70.630051,2493.0,1.0,31.3,21.4,23.0,37.0,34.0,24.0,-33.4575,-70.630051,8.0,0.0
2025-09-16T15:55:10,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.4575,-70.630051,2494.0,1.0,31.3,21.3,23.0,38.0,34.0,24.0,-33.4575,-70.630051,8.0,0.0
2025-09-16T15:55:13,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.4575,-70.630051,2495.0,1.0,31.3,21.3,22.0,38.0,34.0,24.0,-33.4575,-70.630051,8.0,0.0
2025-09-16T15:55:17,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.4575,-70.630051,2496.0,1.0,31.3,21.2,22.0,38.0,34.0,24.0,-33.4575,-70.630051,8.0,0.0
2025-09-16T15:55:20,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.4575,-70.630051,2497.0,1.0,31.3,21.2,23.0,39.0,35.0,24.0,-33.4575,-70.630051,8.0,0.0
2025-09-16T15:55:23,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630051,2498.0,1.0,31.3,21.2,23.0,38.0,34.0,24.0,-33.457497,-70.630051,8.0,0.0
2025-09-16T15:55:26,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630051,2499.0,1.0,31.3,21.2,22.0,37.0,33.0,24.0,-33.457497,-70.630051,6.0,0.0
2025-09-16T15:55:29,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630051,2500.0,1.0,31.3,21.4,22.0,36.0,32.0,26.0,-33.457497,-70.630051,7.0,0.0
2025-09-16T15:55:32,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630051,2501.0,1.0,31.3,21.4,23.0,37.0,33.0,26.0,-33.457497,-70.630051,7.0,0.0
2025-09-16T15:55:35,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630051,2502.0,1.0,31.3,21.4,22.0,36.0,32.0,26.0,-33.457497,-70.630051,8.0,0.0
2025-09-16T15:55:38,Sin sesión,,,,18,HIRIPRO-01,,36.75,0.0,1.0,-33.457497,-70.630043,2503.0,1.0,31.3,21.3,23.0,37.0,33.0,26.0,-33.457497,-70.630043,7.0,0.0
2025-09-16T15:55:41,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630043,2504.0,1.0,31.3,21.4,23.0,37.0,33.0,26.0,-33.457497,-70.630043,8.0,0.0
2025-09-16T15:55:44,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630043,2505.0,1.0,31.3,21.4,22.0,37.0,33.0,26.0,-33.457497,-70.630043,8.0,0.0
2025-09-16T15:55:47,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630043,2506.0,1.0,31.3,21.4,22.0,37.0,34.0,26.0,-33.457497,-70.630043,7.0,0.0
2025-09-16T15:55:50,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630043,2507.0,1.0,31.3,21.3,22.0,38.0,35.0,26.0,-33.457497,-70.630043,6.0,0.0
2025-09-16T15:55:53,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630043,2508.0,1.0,31.3,21.2,22.0,37.0,34.0,26.0,-33.457497,-70.630043,6.0,0.0
2025-09-16T15:55:56,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457493,-70.630043,2509.0,1.0,31.3,21.3,22.0,37.0,34.0,26.0,-33.457493,-70.630043,6.0,0.0
2025-09-16T15:55:59,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457493,-70.630043,2510.0,1.0,31.3,21.4,22.0,37.0,34.0,26.0,-33.457493,-70.630043,6.0,0.0
2025-09-16T15:56:02,Sin sesión,,,,18,HIRIPRO-01,,36.75,0.0,1.0,-33.457493,-70.630043,2511.0,1.0,31.3,21.2,22.0,37.0,34.0,26.0,-33.457493,-70.630043,6.0,0.0
2025-09-16T15:56:05,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457493,-70.630043,2512.0,1.0,31.3,21.3,22.0,37.0,34.0,26.0,-33.457493,-70.630043,7.0,0.0
2025-09-16T15:56:08,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457497,-70.630043,2513.0,1.0,31.3,21.5,23.0,38.0,35.0,26.0,-33.457497,-70.630043,7.0,0.0
2025-09-16T15:56:11,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.4575,-70.630051,2514.0,1.0,31.3,21.4,23.0,39.0,35.0,26.0,-33.4575,-70.630051,7.0,0.0
2025-09-16T15:56:14,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.4575,-70.630051,2515.0,1.0,31.3,21.3,22.0,38.0,34.0,26.0,-33.4575,-70.630051,7.0,0.0
2025-09-16T15:56:17,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630051,2516.0,1.0,31.3,21.2,23.0,39.0,35.0,26.0,-33.457504,-70.630051,7.0,0.0
2025-09-16T15:56:20,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630051,2517.0,1.0,31.4,21.4,23.0,40.0,35.0,26.0,-33.457504,-70.630051,7.0,0.0
2025-09-16T15:56:23,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630051,2518.0,1.0,31.3,21.2,23.0,40.0,35.0,26.0,-33.457504,-70.630051,8.0,0.0
2025-09-16T15:56:26,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630051,2519.0,1.0,31.4,21.3,22.0,40.0,34.0,26.0,-33.457504,-70.630051,7.0,0.0
2025-09-16T15:56:29,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630051,2520.0,1.0,31.3,21.2,22.0,40.0,34.0,26.0,-33.457504,-70.630051,7.0,0.0
2025-09-16T15:56:32,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630051,2521.0,1.0,31.3,21.3,22.0,41.0,35.0,26.0,-33.457504,-70.630051,7.0,0.0
2025-09-16T15:56:35,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.4575,-70.630051,2522.0,1.0,31.3,21.3,23.0,42.0,36.0,26.0,-33.4575,-70.630051,6.0,0.0
2025-09-16T15:56:38,Sin sesión,,,,18,HIRIPRO-01,,36.75,0.0,1.0,-33.457504,-70.630051,2523.0,1.0,31.4,21.6,23.0,42.0,36.0,26.0,-33.457504,-70.630051,7.0,0.0
2025-09-16T15:56:41,Sin sesión,,,,18,HIRIPRO-01,,36.75,0.0,1.0,-33.457504,-70.630058,2524.0,1.0,31.3,21.3,22.0,41.0,35.0,26.0,-33.457504,-70.630058,7.0,0.0
2025-09-16T15:56:44,Sin sesión,,,,18,HIRIPRO-01,,36.75,0.0,1.0,-33.457504,-70.630058,2525.0,1.0,31.3,21.4,23.0,42.0,36.0,26.0,-33.457504,-70.630058,7.0,0.0
2025-09-16T15:56:48,Sin sesión,,,,18,HIRIPRO-01,,36.75,0.0,1.0,-33.457504,-70.630066,2526.0,1.0,31.3,21.4,23.0,42.0,35.0,26.0,-33.457504,-70.630066,6.0,0.0
2025-09-16T15:56:51,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.457504,-70.630066,2527.0,1.0,31.4,21.3,23.0,41.0,35.0,26.0,-33.457504,-70.630066,8.0,0.0
2025-09-16T15:56:53,Sin sesión,,,,18,HIRIPRO-01,,36.75,0.0,1.0,-33.457504,-70.630058,2528.0,1.0,31.3,21.4,22.0,39.0,34.0,26.0,-33.457504,-70.630058,7.0,0.0
2025-09-16T15:56:57,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.4575,-70.630058,2529.0,1.0,31.3,21.2,22.0,39.0,34.0,26.0,-33.4575,-70.630058,6.0,0.0
2025-09-16T15:57:00,Sin sesión,,,,18,HIRIPRO-01,,36.75,0.0,1.0,-33.4575,-70.630058,2530.0,1.0,31.4,21.3,23.0,40.0,35.0,26.0,-33.4575,-70.630058,6.0,0.0
2025-09-16T15:57:03,Sin sesión,,,,18,HIRIPRO-01,,36.75,0.0,1.0,-33.4575,-70.630058,2531.0,1.0,31.3,21.2,24.0,41.0,36.0,26.0,-33.4575,-70.630058,7.0,0.0
2025-09-16T15:57:06,Sin sesión,,,,18,HIRIPRO-01,,36.5,0.0,1.0,-33.4575,-70.630058,2532.0,1.0,31.3,21.2,23.0,40.0,35.0,26.0,-33.4575,-70.630058,7.0,0.0
